date,product_id,sales,category,region,price,discount,rating,views,clicks,ProductID,profit
2065-03-15,P017,81.0,D,East,91.14,29.49,2.0,460.0,81.0,,
2065-03-16,P014,76.0,C,North,78.45,33.96,4.0,3792.0,477.0,,
2065-03-17,P017,86.0,B,West,40.76,30.24,4.0,1203.0,210.0,,
2065-03-18,P009,68.0,A,West,75.46,13.22,3.0,1301.0,219.0,,
2065-03-19,P003,75.0,D,West,57.69,16.62,5.0,1822.0,341.0,,
2065-03-20,P003,75.0,D,North,91.55,15.33,1.0,4483.0,118.0,,
2065-03-21,P013,65.0,B,East,73.62,1.48,4.0,3690.0,290.0,,
2065-03-22,P020,73.0,B,North,23.52,5.58,2.0,4079.0,446.0,,
2065-03-23,P005,56.0,D,North,17.03,5.0,1.0,3670.0,490.0,,
2065-03-24,P006,96.0,B,North,58.95,22.08,5.0,4927.0,155.0,,
2065-03-25,P014,68.0,D,West,42.85,21.75,3.0,257.0,331.0,,
2065-03-26,P006,93.0,A,East,25.13,2.66,5.0,888.0,300.0,,
2065-03-27,P017,78.0,A,East,81.79,55.39,3.0,3629.0,177.0,,
2065-03-28,P009,83.0,C,North,43.79,13.62,5.0,1583.0,367.0,,
2065-03-29,P004,72.0,D,East,17.74,2.2,2.0,1432.0,276.0,,
2065-03-30,P015,79.0,A,East,33.6,9.17,4.0,4223.0,442.0,,
2065-03-31,P018,84.0,A,East,70.92,18.94,5.0,4150.0,161.0,,
2065-04-01,P015,84.0,E,South,68.31,9.77,4.0,4882.0,316.0,,
2065-04-02,P018,85.0,A,West,33.62,11.3,4.0,4310.0,284.0,,
2065-04-03,P007,74.0,C,East,40.71,9.91,2.0,3420.0,46.0,,
2065-04-04,P015,72.0,A,West,14.48,6.15,2.0,1524.0,24.0,,
2065-04-05,P005,61.0,B,South,95.79,16.97,2.0,3538.0,482.0,,
2065-04-06,P011,82.0,E,North,39.44,19.44,2.0,2630.0,195.0,,
2065-04-07,P014,88.0,D,North,93.65,8.83,4.0,1221.0,333.0,,
2065-04-08,P008,93.0,C,North,83.25,27.68,3.0,4032.0,108.0,,
2065-04-09,P004,80.0,A,West,40.17,10.22,5.0,1198.0,426.0,,
2065-04-10,P010,70.0,D,East,72.47,26.69,4.0,1679.0,431.0,,
2065-04-11,P007,60.0,A,South,52.63,8.57,2.0,617.0,277.0,,
2065-04-12,P001,88.0,E,East,97.9,31.45,1.0,1637.0,285.0,,
2065-04-13,P020,59.0,D,West,67.46,10.8,3.0,339.0,444.0,,
2065-04-14,P012,74.0,B,North,56.72,24.03,3.0,765.0,485.0,,
2065-04-15,P013,75.0,B,South,67.42,18.54,5.0,1433.0,192.0,,
2065-04-16,P016,77.0,D,East,29.82,15.29,4.0,2998.0,215.0,,
2065-04-17,P014,78.0,B,East,37.58,5.37,1.0,648.0,464.0,,
2065-04-18,P013,79.0,C,North,74.14,25.05,5.0,696.0,277.0,,
2065-04-19,P005,53.0,E,East,17.53,4.13,4.0,4958.0,443.0,,
2065-04-20,P014,77.0,C,East,37.23,5.73,5.0,2969.0,110.0,,
2065-04-21,P013,55.0,D,North,65.76,21.14,4.0,3547.0,454.0,,
2065-04-22,P014,85.0,C,West,99.61,0.48,5.0,1512.0,101.0,,
2065-04-23,P012,72.0,E,West,93.31,26.91,3.0,2127.0,39.0,,
2065-04-24,P020,56.0,E,South,84.9,38.87,2.0,1609.0,318.0,,
2065-04-25,P015,69.0,D,East,55.07,25.08,5.0,3712.0,492.0,,
2065-04-26,P019,72.0,C,West,82.43,22.43,4.0,144.0,393.0,,
2065-04-27,P011,89.0,E,North,60.3,2.35,3.0,1769.0,358.0,,
2065-04-28,P015,79.0,D,West,51.26,10.08,5.0,382.0,161.0,,
2065-04-29,P012,81.0,E,East,30.12,4.48,2.0,4152.0,472.0,,
2065-04-30,P019,89.0,A,South,95.58,42.6,4.0,4176.0,355.0,,
2065-05-01,P016,76.0,A,South,63.84,32.94,5.0,2200.0,55.0,,
2065-05-02,P004,85.0,E,West,70.78,16.91,4.0,1251.0,429.0,,
2065-05-03,P018,84.0,D,North,22.7,18.62,4.0,1042.0,124.0,,
2065-05-04,P009,65.0,A,North,48.78,24.15,5.0,1277.0,159.0,,
2065-05-05,P016,92.0,E,East,96.82,14.65,5.0,4600.0,149.0,,
2065-05-06,P007,63.0,B,West,78.19,20.6,2.0,1035.0,258.0,,
2065-05-07,P019,87.0,C,North,89.45,12.18,5.0,1671.0,297.0,,
2065-05-08,P011,62.0,E,North,45.63,25.07,2.0,699.0,105.0,,
2065-05-09,P017,83.0,A,North,15.98,9.66,3.0,2106.0,153.0,,
2065-05-10,P005,96.0,E,West,41.63,13.0,1.0,3275.0,394.0,,
2065-05-11,P012,75.0,D,East,43.84,22.32,1.0,2690.0,135.0,,
2065-05-12,P019,75.0,A,North,37.1,6.37,1.0,2296.0,185.0,,
2065-05-13,P002,84.0,D,South,57.4,12.67,2.0,4366.0,472.0,,
2065-05-14,P001,74.0,D,West,27.29,9.91,1.0,1245.0,285.0,,
2065-05-15,P004,96.0,D,West,94.39,28.46,4.0,3794.0,62.0,,
2065-05-16,P011,79.0,E,West,91.68,24.85,3.0,1136.0,64.0,,
2065-05-17,P018,74.0,A,North,33.54,9.72,3.0,1210.0,202.0,,
2065-05-18,P016,72.0,D,East,68.63,29.67,1.0,4237.0,437.0,,
2065-05-19,P010,68.0,B,East,55.1,4.86,4.0,3532.0,75.0,,
2065-05-20,P012,71.0,C,South,32.51,20.1,2.0,1598.0,151.0,,
2065-05-21,P002,74.0,E,South,90.74,28.55,2.0,2045.0,117.0,,
2065-05-22,P001,73.0,B,East,30.8,14.37,1.0,3559.0,111.0,,
2065-05-23,P010,71.0,A,East,66.22,18.49,3.0,4248.0,441.0,,
2065-05-24,P010,98.0,C,East,40.18,5.89,1.0,3263.0,481.0,,
2065-05-25,P010,67.0,D,West,84.35,29.02,2.0,707.0,39.0,,
2065-05-26,P002,79.0,B,West,65.83,12.92,3.0,3362.0,190.0,,
2065-05-27,P020,83.0,B,East,84.93,41.72,3.0,2687.0,334.0,,
2065-05-28,P003,84.0,D,South,41.29,8.81,1.0,1545.0,56.0,,
2065-05-29,P001,77.0,D,East,11.0,5.7,1.0,4772.0,22.0,,
2065-05-30,P018,75.0,B,South,29.95,10.57,3.0,644.0,27.0,,
2065-05-31,P011,82.0,A,West,83.3,34.92,2.0,1617.0,132.0,,
2065-06-01,P012,80.0,E,East,38.52,9.92,3.0,4666.0,205.0,,
2065-06-02,P001,75.0,A,South,38.77,5.5,4.0,3754.0,154.0,,
2065-06-03,P006,62.0,A,East,50.47,13.76,3.0,4291.0,46.0,,
2065-06-04,P016,73.0,E,West,34.72,6.4,5.0,976.0,366.0,,
2065-06-05,P020,66.0,A,West,82.64,14.92,5.0,1973.0,11.0,,
2065-06-06,P003,71.0,C,West,38.95,23.3,5.0,2516.0,25.0,,
2065-06-07,P017,78.0,D,North,64.36,27.07,4.0,4929.0,144.0,,
2065-06-08,P016,81.0,B,West,50.59,7.62,4.0,4814.0,149.0,,
2065-06-09,P011,95.0,E,East,35.86,3.65,5.0,3091.0,452.0,,
2065-06-10,P016,72.0,A,South,33.88,9.0,3.0,1846.0,311.0,,
2065-06-11,P012,85.0,B,East,55.17,15.55,4.0,1581.0,47.0,,
2065-06-12,P001,81.0,C,East,28.98,9.74,5.0,1450.0,438.0,,
2065-06-13,P011,91.0,A,North,41.11,18.85,2.0,1609.0,41.0,,
2065-06-14,P006,83.0,A,East,13.54,3.28,3.0,1493.0,291.0,,
2065-06-15,P019,68.0,A,North,81.13,6.99,3.0,2041.0,78.0,,
2065-06-16,P012,60.0,C,East,13.93,4.53,2.0,473.0,63.0,,
2065-06-17,P002,81.0,D,North,88.5,3.78,3.0,3747.0,51.0,,
2065-06-18,P010,72.0,B,West,14.26,1.45,3.0,4275.0,260.0,,
2065-06-19,P019,68.0,A,North,86.34,30.05,1.0,1460.0,486.0,,
2065-06-20,P015,65.0,A,North,67.97,30.55,5.0,131.0,345.0,,
2065-06-21,P008,79.0,C,East,55.54,6.7,1.0,3428.0,166.0,,
2065-06-22,P011,93.0,C,West,23.05,3.32,3.0,4510.0,33.0,,
2065-06-23,P016,74.0,B,North,33.11,2.61,1.0,781.0,469.0,,
2065-06-24,P013,84.0,B,East,72.11,18.74,5.0,4516.0,44.0,,
2065-06-25,P013,77.0,A,South,56.09,10.54,2.0,4928.0,466.0,,
2065-06-26,P005,65.0,A,East,56.29,18.74,1.0,1165.0,279.0,,
2065-06-27,P012,85.0,A,East,21.99,6.06,2.0,1922.0,204.0,,
2065-06-28,P010,52.944688242902565,A,South,27.528086061554173,5.209855916180418,1.8331809040083724,2799.402908924917,88.10628747355474,P020,
2065-06-29,P019,78.0,A,North,63.12,15.96,1.0,1480.0,47.0,,
2065-06-30,P017,74.0,C,East,21.01,4.99,2.0,3681.0,259.0,,
2065-07-01,P001,87.0,D,East,97.69,23.2,2.0,777.0,495.0,,
2065-07-02,P015,67.0,B,East,84.7,25.82,4.0,3644.0,241.0,,
2065-07-03,P016,82.0,C,West,38.57,10.65,5.0,2680.0,379.0,,
2065-07-04,P020,69.0,E,North,60.7,39.76,1.0,4656.0,302.0,,
2065-07-05,P010,73.0,E,West,60.31,25.97,2.0,4257.0,426.0,,
2065-07-06,P010,41.0,E,North,19.6,3.38,5.0,2571.0,217.0,,
2065-07-07,P017,99.0,B,South,49.44,4.31,1.0,4376.0,408.0,,
2065-07-08,P017,83.0,A,East,28.7,6.22,4.0,559.0,341.0,,
2065-07-09,P002,70.0,E,West,39.99,6.75,2.0,347.0,155.0,,
2065-07-10,P009,67.0,E,South,94.95,23.49,4.0,4830.0,199.0,,
2065-07-11,P004,73.0,D,North,59.62,7.9,4.0,923.0,79.0,,
2065-07-12,P007,85.0,C,North,16.02,4.39,1.0,4896.0,65.0,,
2065-07-13,P005,59.0,B,South,70.51,10.5,2.0,4445.0,346.0,,
2065-07-14,P019,76.0,B,North,99.88,16.97,3.0,467.0,192.0,,
2065-07-15,P004,95.0,D,East,25.09,4.42,3.0,659.0,387.0,,
2065-07-16,P018,66.0,E,North,71.46,15.74,1.0,2764.0,475.0,,
2065-07-17,P003,79.0,D,North,84.18,55.29,5.0,2117.0,87.0,,
2065-07-18,P004,100.0,A,South,85.97,41.63,3.0,4582.0,13.0,,
2065-07-19,P014,84.0,E,North,73.68,25.77,4.0,444.0,439.0,,
2065-07-20,P014,79.0,B,North,91.89,30.51,2.0,715.0,112.0,,
2065-07-21,P017,83.0,C,South,12.89,1.47,4.0,3732.0,118.0,,
2065-07-22,P009,74.0,D,East,15.78,7.64,5.0,4492.0,497.0,,
2065-07-23,P019,91.0,D,South,22.11,10.1,4.0,978.0,325.0,,
2065-07-24,P003,74.0,B,East,13.9,6.71,4.0,530.0,480.0,,
2065-07-25,P015,58.0,E,East,20.8,0.87,1.0,2078.0,410.0,,
2065-07-26,P001,74.0,E,West,83.53,12.46,4.0,692.0,344.0,,
2065-07-27,P019,68.0,E,South,90.68,25.79,5.0,2204.0,213.0,,
2065-07-28,P004,75.0,C,South,40.24,4.93,1.0,1424.0,222.0,,
2065-07-29,P014,75.0,C,South,96.15,57.24,1.0,3422.0,179.0,,
2065-07-30,P018,90.0,E,North,47.66,6.18,3.0,4385.0,359.0,,
2065-07-31,P012,85.0,C,East,25.48,6.19,3.0,2266.0,269.0,,
2065-08-01,P006,81.0,D,East,71.32,41.02,3.0,4017.0,92.0,,
2065-08-02,P010,78.0,E,East,47.83,16.02,2.0,4543.0,253.0,,
2065-08-03,P004,67.0,C,South,11.75,3.15,3.0,3616.0,263.0,,
2065-08-04,P016,56.0,D,East,96.97,20.06,1.0,3189.0,91.0,,
2065-08-05,P001,79.0,D,East,63.81,34.19,1.0,2826.0,180.0,,
2065-08-06,P003,86.0,C,East,65.2,3.34,3.0,4232.0,433.0,,
2065-08-07,P007,77.0,E,East,98.44,12.01,1.0,4594.0,361.0,,
2065-08-08,P003,73.0,E,West,85.02,30.14,4.0,1856.0,70.0,,
2065-08-09,P015,83.0,C,West,42.64,1.39,2.0,2335.0,178.0,,
2065-08-10,P006,77.0,C,South,13.76,2.23,2.0,1065.0,31.0,,
2065-08-11,P016,95.0,A,West,30.01,11.61,2.0,3218.0,323.0,,
2065-08-12,P017,90.0,D,North,41.64,24.33,4.0,4913.0,405.0,,
2065-08-13,P002,88.0,E,West,96.42,38.03,3.0,2895.0,248.0,,
2065-08-14,P010,86.0,B,North,89.98,58.74,1.0,4069.0,124.0,,
2065-08-15,P011,65.0,D,South,11.94,2.24,1.0,4349.0,49.0,,
2065-08-16,P006,85.0,E,North,98.85,22.09,2.0,265.0,30.0,,
2065-08-17,P018,82.0,A,East,33.14,3.16,4.0,4200.0,356.0,,
2065-08-18,P015,84.0,D,North,79.78,28.5,1.0,4263.0,420.0,,
2065-08-19,P016,83.0,D,West,20.49,3.77,1.0,2714.0,87.0,,
2065-08-20,P013,83.0,E,North,29.83,3.76,3.0,3988.0,300.0,,
2065-08-21,P016,105.0,B,East,55.49,5.14,5.0,1085.0,197.0,,
2065-08-22,P002,77.0,C,East,73.33,12.77,3.0,2978.0,223.0,,
2065-08-23,P020,87.0,B,East,41.09,9.22,5.0,3382.0,42.0,,
2065-08-24,P012,73.0,A,West,88.59,36.79,1.0,4601.0,338.0,,
2065-08-25,P014,86.0,D,South,94.62,32.38,1.0,4595.0,250.0,,
2065-08-26,P008,87.0,E,North,21.03,0.96,3.0,4997.0,359.0,,
2065-08-27,P006,82.0,D,South,74.67,23.3,4.0,676.0,138.0,,
2065-08-28,P014,95.0,C,South,21.87,9.32,3.0,3664.0,321.0,,
2065-08-29,P015,69.0,B,East,40.67,3.1,4.0,1683.0,140.0,,
2065-08-30,P020,73.0,B,North,83.76,50.95,3.0,1280.0,419.0,,
2065-08-31,P003,80.0,A,South,40.27,20.29,5.0,3522.0,30.0,,
2065-09-01,P007,87.0,E,West,91.67,26.1,4.0,3080.0,30.0,,
2065-09-02,P016,80.0,C,West,47.03,35.47,5.0,3565.0,220.0,,
2065-09-03,P002,91.0,C,West,37.88,8.25,2.0,3018.0,111.0,,
2065-09-04,P017,72.0,E,West,99.02,19.86,3.0,4041.0,492.0,,
2065-09-05,P011,67.0,A,West,49.74,18.69,1.0,4933.0,240.0,,
2065-09-06,P003,81.0,C,East,76.69,22.44,1.0,2941.0,249.0,,
2065-09-07,P008,77.0,A,South,63.95,14.25,2.0,4818.0,424.0,,
2065-09-08,P019,84.0,E,North,28.22,3.68,2.0,2434.0,478.0,,
2065-09-09,P018,78.0,E,East,55.03,9.59,2.0,4426.0,111.0,,
2065-09-10,P007,75.0,E,South,16.97,9.51,1.0,3201.0,362.0,,
2065-09-11,P016,77.0,C,West,73.79,30.17,3.0,4465.0,227.0,,
2065-09-12,P014,79.0,E,North,56.7,16.63,1.0,150.0,56.0,,
2065-09-13,P008,75.0,C,West,21.01,8.42,4.0,2016.0,309.0,,
2065-09-14,P013,76.0,A,West,79.01,33.3,3.0,3760.0,447.0,,
2065-09-15,P003,74.0,D,North,82.41,15.21,5.0,2771.0,189.0,,
2065-09-16,P002,87.0,A,South,76.04,23.53,4.0,626.0,30.0,,
2065-09-17,P013,80.0,C,North,39.62,19.55,2.0,1933.0,302.0,,
2065-09-18,P003,101.0,B,East,75.09,9.67,4.0,975.0,179.0,,
2065-09-19,P001,80.0,B,West,61.99,31.25,2.0,4393.0,209.0,,
2065-09-20,P002,73.0,D,East,58.95,23.32,4.0,1804.0,152.0,,
2065-09-21,P010,105.0,E,East,68.39,21.1,1.0,917.0,119.0,,
2065-09-22,P011,82.0,A,East,66.71,9.93,2.0,3194.0,362.0,,
2065-09-23,P003,88.0,A,West,81.92,25.86,1.0,1791.0,452.0,,
2065-09-24,P008,84.0,C,West,98.74,28.53,1.0,383.0,61.0,,
2065-09-25,P015,85.0,D,South,75.36,32.23,4.0,549.0,290.0,,
2065-09-26,P005,84.0,E,South,49.76,3.87,5.0,2129.0,236.0,,
2065-09-27,P008,67.0,D,North,51.55,14.05,3.0,3360.0,211.0,,
2065-09-28,P018,82.0,B,North,12.64,0.87,4.0,1288.0,344.0,,
2065-09-29,P018,65.0,D,West,24.39,2.97,1.0,1064.0,36.0,,
2065-09-30,P012,77.0,E,North,30.54,5.2,3.0,2307.0,460.0,,
2065-10-01,P004,71.0,E,East,99.13,35.83,5.0,2886.0,129.0,,
2065-10-02,P008,82.0,A,South,78.68,29.35,3.0,3163.0,322.0,,
2065-10-03,P002,82.0,A,West,22.74,10.99,1.0,3210.0,357.0,,
2065-10-04,P020,83.0,E,South,54.85,4.44,4.0,384.0,241.0,,
2065-10-05,P003,81.0,A,North,29.22,6.02,1.0,828.0,190.0,,
2065-10-06,P008,72.0,A,South,36.79,10.67,5.0,840.0,46.0,,
2065-10-07,P012,76.0,A,South,64.41,5.92,4.0,1566.0,456.0,,
2065-10-08,P002,88.0,E,North,63.91,8.22,3.0,2738.0,50.0,,
2065-10-09,P017,89.0,A,South,88.46,19.58,5.0,3041.0,377.0,,
2065-10-10,P014,67.0,B,West,24.81,9.4,5.0,4833.0,459.0,,
2065-10-11,P014,63.0,E,East,54.77,2.36,3.0,3188.0,30.0,,
2065-10-12,P006,71.0,D,South,63.89,7.55,5.0,3153.0,266.0,,
2065-10-13,P008,89.0,C,West,93.74,54.97,3.0,3072.0,97.0,,
2065-10-14,P010,91.0,C,East,56.48,13.84,1.0,3638.0,486.0,,
2065-10-15,P018,69.0,B,West,40.66,24.27,4.0,4196.0,211.0,,
2065-10-16,P001,82.0,E,West,36.29,3.78,2.0,1861.0,408.0,,
2065-10-17,P007,97.0,D,East,29.45,5.62,1.0,4305.0,76.0,,
2065-10-18,P007,83.0,E,North,96.61,27.01,2.0,4369.0,38.0,,
2065-10-19,P013,93.0,D,West,64.26,13.76,2.0,4733.0,128.0,,
2065-10-20,P016,89.0,D,North,37.32,4.59,5.0,1986.0,345.0,,
2065-10-21,P012,69.0,E,North,77.06,11.26,2.0,224.0,494.0,,
2065-10-22,P019,77.0,A,South,36.03,18.4,3.0,235.0,321.0,,
2065-10-23,P006,79.0,C,North,55.35,22.16,2.0,1207.0,59.0,,
2065-10-24,P007,80.0,A,West,12.34,3.61,3.0,3561.0,195.0,,
2065-10-25,P017,88.0,C,West,86.19,37.71,3.0,3187.0,385.0,,
2065-10-26,P019,83.0,A,East,96.09,24.76,5.0,3382.0,335.0,,
2065-10-27,P005,49.0,E,North,87.92,22.52,5.0,1224.0,135.0,,
2065-10-28,P003,65.0,E,East,25.4,4.35,5.0,1957.0,461.0,,
2065-10-29,P018,57.0,D,West,84.27,14.61,5.0,1906.0,405.0,,
2065-10-30,P017,80.0,B,East,41.23,9.56,1.0,417.0,78.0,,
2065-10-31,P011,81.0,E,South,94.27,25.95,2.0,1147.0,238.0,,
2065-11-01,P009,81.0,C,East,36.92,4.72,1.0,563.0,249.0,,
2065-11-02,P017,69.0,D,South,18.05,4.49,5.0,2316.0,204.0,,
2065-11-03,P019,85.0,C,South,86.76,42.18,2.0,617.0,322.0,,
2065-11-04,P013,86.0,A,North,20.5,2.97,3.0,3927.0,300.0,,
2065-11-05,P006,66.0,B,West,58.73,18.52,2.0,257.0,115.0,,
2065-11-06,P004,64.0,E,South,43.84,14.5,3.0,175.0,325.0,,
2065-11-07,P018,79.0,A,West,78.12,32.14,5.0,3790.0,454.0,,
2065-11-08,P012,97.0,D,East,77.4,32.94,1.0,3199.0,442.0,,
2065-11-09,P004,96.0,C,East,79.85,22.98,4.0,1896.0,344.0,,
2065-11-10,P005,84.0,B,East,15.7,2.47,4.0,4606.0,447.0,,
2065-11-11,P012,71.0,E,East,87.25,4.76,4.0,2670.0,40.0,,
2065-11-12,P018,88.0,C,East,51.97,12.31,3.0,4630.0,454.0,,
2065-11-13,P017,74.0,E,North,29.73,3.63,1.0,3758.0,475.0,,
2065-11-14,P010,71.0,E,North,36.9,0.96,5.0,4266.0,225.0,,
2065-11-15,P006,57.0,C,South,91.25,29.52,2.0,3253.0,452.0,,
2065-11-16,P017,80.0,E,West,10.54,3.0,1.0,265.0,90.0,,
2065-11-17,P008,73.0,D,East,82.15,23.11,5.0,3615.0,157.0,,
2065-11-18,P002,80.0,B,West,93.15,25.0,1.0,4714.0,210.0,,
2065-11-19,P012,56.0,A,East,32.5,8.76,2.0,311.0,324.0,,
2065-11-20,P003,81.0,B,South,83.98,6.88,4.0,2751.0,53.0,,
2065-11-21,P020,55.0,A,North,24.5,7.76,2.0,322.0,178.0,,
2065-11-22,P007,90.0,D,South,11.46,1.17,3.0,4491.0,418.0,,
2065-11-23,P001,84.0,B,West,64.41,20.95,3.0,559.0,153.0,,
2065-11-24,P017,76.0,D,West,68.16,20.74,5.0,3618.0,452.0,,
2065-11-25,P008,85.0,C,East,23.51,9.96,2.0,1841.0,451.0,,
2065-11-26,P010,69.0,A,North,56.12,12.44,1.0,3312.0,458.0,,
2065-11-27,P017,80.0,C,West,44.69,10.75,4.0,4264.0,70.0,,
2065-11-28,P016,87.0,C,South,16.86,3.87,5.0,2207.0,78.0,,
2065-11-29,P010,48.0,B,South,55.7,6.17,5.0,1016.0,405.0,,
2065-11-30,P015,74.0,E,East,62.66,20.91,4.0,3654.0,107.0,,
2065-12-01,P016,79.0,E,East,29.55,7.22,4.0,556.0,301.0,,
2065-12-02,P018,77.0,D,North,76.58,10.65,2.0,2345.0,42.0,,
2065-12-03,P004,94.0,B,East,16.53,7.7,4.0,195.0,259.0,,
2065-12-04,P007,68.0,C,South,59.59,4.9,2.0,4840.0,13.0,,
2065-12-05,P012,73.0,D,East,37.31,15.32,2.0,1811.0,204.0,,
2065-12-06,P012,60.0,C,South,49.25,21.2,1.0,1104.0,295.0,,
2065-12-07,P001,94.0,D,West,90.41,15.8,5.0,4348.0,156.0,,
2065-12-08,P012,77.0,A,East,70.3,8.3,4.0,4068.0,61.0,,
2065-12-09,P007,75.0,D,North,23.4,6.6,4.0,3466.0,145.0,,
2065-12-10,P015,79.0,D,North,89.77,23.06,2.0,310.0,314.0,,
2065-12-11,P002,85.0,C,North,43.56,2.1,5.0,2932.0,330.0,,
2065-12-12,P001,83.0,E,East,40.72,10.17,3.0,4579.0,302.0,,
2065-12-13,P004,106.0,C,West,55.14,33.44,1.0,4319.0,389.0,,
2065-12-14,P008,84.0,B,West,28.48,4.59,2.0,1816.0,176.0,,
2065-12-15,P017,74.0,C,North,92.28,26.82,2.0,3403.0,135.0,,
2065-12-16,P018,73.0,E,West,52.11,3.73,2.0,4776.0,278.0,,
2065-12-17,P005,75.0,B,South,45.44,17.08,3.0,571.0,252.0,,
2065-12-18,P006,64.0,E,East,25.39,7.49,3.0,4035.0,154.0,,
2065-12-19,P012,80.0,B,West,82.24,15.78,3.0,4405.0,112.0,,
2065-12-20,P016,87.0,C,West,95.76,12.69,4.0,3489.0,470.0,,
2065-12-21,P009,73.0,E,West,88.26,36.17,3.0,1623.0,171.0,,
2065-12-22,P015,71.0,E,North,24.53,2.0,4.0,4425.0,94.0,,
2065-12-23,P008,94.0,A,East,77.65,10.82,4.0,1988.0,396.0,,
2065-12-24,P012,65.0,A,West,28.37,6.48,4.0,3534.0,195.0,,
2065-12-25,P014,59.0,D,East,13.5,3.82,3.0,1154.0,368.0,,
2065-12-26,P017,68.0,A,West,53.6,21.4,5.0,3395.0,95.0,,
2065-12-27,P014,64.0,E,South,70.33,40.16,4.0,2802.0,382.0,,
2065-12-28,P020,83.0,D,East,21.19,1.59,4.0,1885.0,334.0,,
2065-12-29,P005,76.0,C,East,64.5,9.59,2.0,3135.0,10.0,,
2065-12-30,P013,77.0,D,East,85.93,13.88,1.0,1343.0,328.0,,
2065-12-31,P006,91.0,B,South,28.81,4.56,4.0,4096.0,294.0,,
2066-01-01,P014,72.0,D,North,48.5,7.03,1.0,1067.0,422.0,,
2066-01-02,P006,87.0,A,West,54.89,36.65,3.0,4000.0,81.0,,
2066-01-03,P003,94.0,C,North,84.81,10.25,3.0,4452.0,267.0,,
2066-01-04,P016,75.0,B,East,79.42,35.57,2.0,2600.0,177.0,,
2066-01-05,P012,87.0,D,North,79.24,34.35,1.0,3813.0,65.0,,
2066-01-06,P014,77.0,C,East,71.11,27.69,5.0,2262.0,439.0,,
2066-01-07,P002,89.0,A,West,65.6,33.61,5.0,3210.0,215.0,,
2066-01-08,P018,64.0,C,North,55.8,23.38,3.0,2083.0,130.0,,
2066-01-09,P007,63.0,C,West,43.27,17.89,3.0,4858.0,215.0,,
2066-01-10,P005,75.0,B,West,56.19,23.97,1.0,4288.0,477.0,,
2066-01-11,P012,70.0,E,North,86.83,35.96,1.0,3280.0,390.0,,
2066-01-12,P017,74.0,A,South,61.35,31.62,1.0,3678.0,376.0,,
2066-01-13,P012,77.0,B,South,98.7,45.67,1.0,4933.0,334.0,,
2066-01-14,P011,87.0,B,South,22.83,6.64,3.0,285.0,55.0,,
2066-01-15,P001,75.0,B,North,49.7,13.11,5.0,2205.0,109.0,,
2066-01-16,P009,71.0,E,North,28.03,4.43,5.0,1954.0,258.0,,
2066-01-17,P008,76.0,E,North,42.86,9.22,5.0,771.0,484.0,,
2066-01-18,P014,72.0,D,North,81.08,8.45,4.0,3419.0,21.0,,
2066-01-19,P004,70.0,D,South,84.23,11.5,2.0,4049.0,159.0,,
2066-01-20,P011,63.0,A,South,12.85,3.03,2.0,3396.0,428.0,,
2066-01-21,P017,80.0,A,North,95.8,6.36,1.0,4818.0,391.0,,
2066-01-22,P008,74.0,E,West,88.47,33.4,5.0,4394.0,174.0,,
2066-01-23,P001,89.0,E,West,91.45,8.76,2.0,696.0,241.0,,
2066-01-24,P018,65.0,E,West,43.91,19.84,1.0,2790.0,319.0,,
2066-01-25,P005,74.0,B,North,54.73,25.84,5.0,971.0,86.0,,
2066-01-26,P008,98.0,E,South,25.17,4.51,4.0,4797.0,326.0,,
2066-01-27,P008,70.0,B,North,45.71,20.33,4.0,2031.0,317.0,,
2066-01-28,P009,77.0,B,East,21.35,7.36,3.0,4971.0,319.0,,
2066-01-29,P018,67.0,A,South,87.7,3.29,1.0,1180.0,16.0,,
2066-01-30,P007,66.0,C,South,62.3,13.16,3.0,1825.0,131.0,,
2066-01-31,P010,95.0,D,West,22.24,2.65,5.0,1332.0,380.0,,
2066-02-01,P016,81.0,D,West,89.12,21.68,5.0,2703.0,73.0,,
2066-02-02,P003,81.0,A,West,17.23,0.96,2.0,1964.0,487.0,,
2066-02-03,P010,63.0,A,North,93.43,22.97,4.0,2279.0,117.0,,
2066-02-04,P008,83.0,E,East,19.52,9.46,3.0,1015.0,270.0,,
2066-02-05,P018,91.0,E,West,74.62,24.05,3.0,1385.0,69.0,,
2066-02-06,P004,91.0,E,North,68.08,7.19,2.0,840.0,499.0,,
2066-02-07,P012,86.0,B,East,80.44,14.67,3.0,573.0,187.0,,
2066-02-08,P005,68.0,B,North,60.83,32.6,5.0,2268.0,369.0,,
2066-02-09,P004,83.0,E,South,41.49,20.87,2.0,2661.0,401.0,,
2066-02-10,P019,86.0,B,South,34.7,13.88,5.0,4347.0,248.0,,
2066-02-11,P019,62.0,A,East,95.09,24.02,5.0,3127.0,308.0,,
2066-02-12,P005,69.0,E,West,49.71,26.72,2.0,2356.0,126.0,,
2066-02-13,P015,89.0,D,East,85.8,22.79,4.0,352.0,430.0,,
2066-02-14,P012,89.0,D,North,75.08,14.8,2.0,2407.0,357.0,,
2066-02-15,P013,64.0,B,South,69.05,12.64,1.0,393.0,50.0,,
2066-02-16,P006,88.0,D,West,97.35,32.95,5.0,2496.0,172.0,,
2066-02-17,P017,81.0,E,North,60.89,29.63,4.0,4598.0,374.0,,
2066-02-18,P020,88.0,D,North,75.97,29.73,4.0,4997.0,116.0,,
